valid_start,value,lat,long,ele
1462341600,28.9,-12.4239,130.8925,30.4
1462345200,27.7,-12.4239,130.8925,30.4
1462348800,28.2,-12.4239,130.8925,30.4
1462352400,27.2,-12.4239,130.8925,30.4
1462356000,27.9,-12.4239,130.8925,30.4
1462359600,28.0,-12.4239,130.8925,30.4
1462363200,27.8,-12.4239,130.8925,30.4
1462366800,27.7,-12.4239,130.8925,30.4
1462370400,26.9,-12.4239,130.8925,30.4
1462284000,18.0,-23.7951,133.889,546.0
1462287600,14.0,-23.7951,133.889,546.0
1462291200,12.7,-23.7951,133.889,546.0
1462294800,12.1,-23.7951,133.889,546.0
1462298400,13.2,-23.7951,133.889,546.0
1462302000,11.1,-23.7951,133.889,546.0
1462305600,10.5,-23.7951,133.889,546.0
1462309200,10.7,-23.7951,133.889,546.0
1462312800,11.9,-23.7951,133.889,546.0
1462316400,17.1,-23.7951,133.889,546.0
1462320000,21.6,-23.7951,133.889,546.0
1462323600,24.7,-23.7951,133.889,546.0
1462327200,26.6,-23.7951,133.889,546.0
1462330800,26.8,-23.7951,133.889,546.0
1462334400,28.0,-23.7951,133.889,546.0
1462338000,28.3,-23.7951,133.889,546.0
1462341600,28.7,-23.7951,133.889,546.0
1462345200,28.5,-23.7951,133.889,546.0
1462348800,27.7,-23.7951,133.889,546.0
1462352400,24.6,-23.7951,133.889,546.0
1462356000,22.4,-23.7951,133.889,546.0
1462359600,21.4,-23.7951,133.889,546.0
1462363200,20.8,-23.7951,133.889,546.0
1462366800,18.7,-23.7951,133.889,546.0
1462370400,17.9,-23.7951,133.889,546.0
1462284000,22.4,-16.8736,145.7458,2.22
1462287600,23.6,-16.8736,145.7458,2.22
1462291200,22.3,-16.8736,145.7458,2.22
1462294800,22.8,-16.8736,145.7458,2.22
1462298400,22.6,-16.8736,145.7458,2.22
1462302000,22.2,-16.8736,145.7458,2.22
1462305600,22.3,-16.8736,145.7458,2.22
1462309200,22.9,-16.8736,145.7458,2.22
1462312800,24.6,-16.8736,145.7458,2.22
1462316400,26.0,-16.8736,145.7458,2.22
1462320000,27.8,-16.8736,145.7458,2.22
1462323600,29.6,-16.8736,145.7458,2.22
1462327200,29.5,-16.8736,145.7458,2.22
1462330800,30.3,-16.8736,145.7458,2.22
1462334400,29.8,-16.8736,145.7458,2.22
1462338000,29.1,-16.8736,145.7458,2.22
1462341600,28.2,-16.8736,145.7458,2.22
1462345200,27.3,-16.8736,145.7458,2.22
1462348800,25.9,-16.8736,145.7458,2.22
1462352400,24.7,-16.8736,145.7458,2.22
1462356000,25.2,-16.8736,145.7458,2.22
1462359600,25.1,-16.8736,145.7458,2.22
1462363200,25.2,-16.8736,145.7458,2.22
1462366800,25.5,-16.8736,145.7458,2.22
1462284000,21.6,-27.4808,153.0389,8.13
1462287600,20.2,-27.4808,153.0389,8.13
1462291200,19.3,-27.4808,153.0389,8.13
1462294800,18.4,-27.4808,153.0389,8.13
1462298400,19.9,-27.4808,153.0389,8.13
1462302000,19.3,-27.4808,153.0389,8.13
1462305600,17.5,-27.4808,153.0389,8.13
1462309200,19.2,-27.4808,153.0389,8.13
1462312800,21.1,-27.4808,153.0389,8.13
1462316400,22.7,-27.4808,153.0389,8.13
1462320000,24.0,-27.4808,153.0389,8.13
1462323600,26.2,-27.4808,153.0389,8.13
1462327200,27.0,-27.4808,153.0389,8.13
1462330800,27.4,-27.4808,153.0389,8.13
1462334400,28.0,-27.4808,153.0389,8.13
1462338000,26.1,-27.4808,153.0389,8.13
1462341600,25.1,-27.4808,153.0389,8.13
1462345200,23.5,-27.4808,153.0389,8.13
1462348800,22.3,-27.4808,153.0389,8.13
1462352400,21.0,-27.4808,153.0389,8.13
1462356000,19.7,-27.4808,153.0389,8.13
1462359600,18.6,-27.4808,153.0389,8.13
1462363200,18.3,-27.4808,153.0389,8.13
1462366800,17.7,-27.4808,153.0389,8.13
1462284000,6.7,-42.8897,147.3278,50.5
1462287600,5.9,-42.8897,147.3278,50.5
1462291200,6.4,-42.8897,147.3278,50.5
1462294800,7.0,-42.8897,147.3278,50.5
1462298400,6.0,-42.8897,147.3278,50.5
1462302000,6.3,-42.8897,147.3278,50.5
1462305600,6.6,-42.8897,147.3278,50.5
1462309200,6.9,-42.8897,147.3278,50.5
1462312800,8.3,-42.8897,147.3278,50.5
1462316400,8.4,-42.8897,147.3278,50.5
1462320000,10.7,-42.8897,147.3278,50.5
1462323600,11.4,-42.8897,147.3278,50.5
1462327200,12.9,-42.8897,147.3278,50.5
1462330800,12.8,-42.8897,147.3278,50.5
1462334400,14.2,-42.8897,147.3278,50.5
1462338000,13.5,-42.8897,147.3278,50.5
1462341600,13.3,-42.8897,147.3278,50.5
1462345200,13.2,-42.8897,147.3278,50.5
1462348800,12.5,-42.8897,147.3278,50.5
1462352400,12.9,-42.8897,147.3278,50.5
1462356000,13.1,-42.8897,147.3278,50.5
1462359600,13.3,-42.8897,147.3278,50.5
1462363200,13.6,-42.8897,147.3278,50.5
1462366800,13.8,-42.8897,147.3278,50.5
1462377600,22.7,-23.4169,119.7989,524.0
1462381200,22.2,-23.4169,119.7989,524.0
1462384800,21.3,-23.4169,119.7989,524.0
1462388400,20.7,-23.4169,119.7989,524.0
1462392000,21.4,-23.4169,119.7989,524.0
1462395600,21.1,-23.4169,119.7989,524.0
1462399200,20.5,-23.4169,119.7989,524.0
1462402800,20.8,-23.4169,119.7989,524.0
1462406400,21.9,-23.4169,119.7989,524.0
1462410000,22.8,-23.4169,119.7989,524.0
1462413600,24.3,-23.4169,119.7989,524.0
1462417200,25.4,-23.4169,119.7989,524.0
1462420800,26.7,-23.4169,119.7989,524.0
1462424400,28.5,-23.4169,119.7989,524.0
1462428000,28.5,-23.4169,119.7989,524.0
1462431600,28.5,-23.4169,119.7989,524.0
1462435200,28.3,-23.4169,119.7989,524.0
1462438800,27.5,-23.4169,119.7989,524.0
1462442400,27.3,-23.4169,119.7989,524.0
1462446000,26.2,-23.4169,119.7989,524.0
1462449600,25.3,-23.4169,119.7989,524.0
1462453200,24.9,-23.4169,119.7989,524.0
1462456800,23.9,-23.4169,119.7989,524.0
1462460400,21.9,-23.4169,119.7989,524.0
1462377600,16.4,-31.9192,115.8728,24.9
1462381200,15.0,-31.9192,115.8728,24.9
1462384800,14.1,-31.9192,115.8728,24.9
1462388400,13.4,-31.9192,115.8728,24.9
1462392000,13.0,-31.9192,115.8728,24.9
1462395600,12.1,-31.9192,115.8728,24.9
1462399200,12.5,-31.9192,115.8728,24.9
1462402800,13.0,-31.9192,115.8728,24.9
1462406400,14.1,-31.9192,115.8728,24.9
1462410000,16.6,-31.9192,115.8728,24.9
1462413600,19.0,-31.9192,115.8728,24.9
1462417200,20.2,-31.9192,115.8728,24.9
1462420800,20.1,-31.9192,115.8728,24.9
1462424400,20.1,-31.9192,115.8728,24.9
1462428000,19.5,-31.9192,115.8728,24.9
1462431600,19.8,-31.9192,115.8728,24.9
1462435200,19.9,-31.9192,115.8728,24.9
1462438800,18.5,-31.9192,115.8728,24.9
1462442400,17.3,-31.9192,115.8728,24.9
1462446000,16.7,-31.9192,115.8728,24.9
1462449600,16.1,-31.9192,115.8728,24.9
1462453200,16.0,-31.9192,115.8728,24.9
1462456800,16.0,-31.9192,115.8728,24.9
1462460400,16.1,-31.9192,115.8728,24.9
1462370400,26.7,-12.4239,130.8925,30.4
1462374000,26.7,-12.4239,130.8925,30.4
1462377600,26.1,-12.4239,130.8925,30.4
1462381200,25.5,-12.4239,130.8925,30.4
1462384800,25.2,-12.4239,130.8925,30.4
1462388400,25.1,-12.4239,130.8925,30.4
1462392000,25.1,-12.4239,130.8925,30.4
1462395600,25.2,-12.4239,130.8925,30.4
1462399200,25.4,-12.4239,130.8925,30.4
1462402800,27.3,-12.4239,130.8925,30.4
1462406400,29.2,-12.4239,130.8925,30.4
1462410000,30.1,-12.4239,130.8925,30.4
1462413600,30.7,-12.4239,130.8925,30.4
1462417200,32.1,-12.4239,130.8925,30.4
1462420800,32.3,-12.4239,130.8925,30.4
1462424400,33.5,-12.4239,130.8925,30.4
1462428000,32.8,-12.4239,130.8925,30.4
1462431600,32.2,-12.4239,130.8925,30.4
1462435200,31.6,-12.4239,130.8925,30.4
1462438800,29.8,-12.4239,130.8925,30.4
1462442400,28.8,-12.4239,130.8925,30.4
1462446000,28.0,-12.4239,130.8925,30.4
1462449600,27.2,-12.4239,130.8925,30.4
1462453200,27.0,-12.4239,130.8925,30.4
1462456800,26.8,-12.4239,130.8925,30.4
1462370400,16.4,-23.7951,133.889,546.0
1462374000,18.2,-23.7951,133.889,546.0
1462377600,18.5,-23.7951,133.889,546.0
1462381200,18.0,-23.7951,133.889,546.0
1462384800,17.7,-23.7951,133.889,546.0
1462388400,17.8,-23.7951,133.889,546.0
1462392000,16.5,-23.7951,133.889,546.0
1462395600,15.9,-23.7951,133.889,546.0
1462399200,14.8,-23.7951,133.889,546.0
1462402800,19.4,-23.7951,133.889,546.0
1462406400,23.7,-23.7951,133.889,546.0
1462410000,25.6,-23.7951,133.889,546.0
1462413600,28.2,-23.7951,133.889,546.0
1462417200,29.7,-23.7951,133.889,546.0
1462420800,29.6,-23.7951,133.889,546.0
1462424400,30.7,-23.7951,133.889,546.0
1462428000,29.5,-23.7951,133.889,546.0
1462431600,30.0,-23.7951,133.889,546.0
1462435200,29.1,-23.7951,133.889,546.0
1462438800,27.1,-23.7951,133.889,546.0
1462442400,26.0,-23.7951,133.889,546.0
1462446000,26.3,-23.7951,133.889,546.0
1462449600,25.4,-23.7951,133.889,546.0
1462453200,23.3,-23.7951,133.889,546.0
1462456800,22.1,-23.7951,133.889,546.0
1462370400,25.1,-16.8736,145.7458,2.22
1462374000,24.4,-16.8736,145.7458,2.22
1462377600,25.4,-16.8736,145.7458,2.22
1462381200,25.4,-16.8736,145.7458,2.22
1462384800,23.4,-16.8736,145.7458,2.22
1462388400,23.6,-16.8736,145.7458,2.22
1462392000,23.1,-16.8736,145.7458,2.22
1462395600,23.1,-16.8736,145.7458,2.22
1462399200,24.8,-16.8736,145.7458,2.22
1462402800,26.8,-16.8736,145.7458,2.22
1462406400,28.5,-16.8736,145.7458,2.22
1462410000,28.3,-16.8736,145.7458,2.22
1462413600,29.3,-16.8736,145.7458,2.22
1462417200,29.6,-16.8736,145.7458,2.22
1462420800,29.0,-16.8736,145.7458,2.22
1462424400,29.6,-16.8736,145.7458,2.22
1462428000,29.0,-16.8736,145.7458,2.22
1462431600,28.0,-16.8736,145.7458,2.22
1462435200,26.4,-16.8736,145.7458,2.22
1462438800,25.6,-16.8736,145.7458,2.22
1462442400,25.4,-16.8736,145.7458,2.22
1462446000,25.3,-16.8736,145.7458,2.22
1462449600,25.4,-16.8736,145.7458,2.22
1462453200,24.6,-16.8736,145.7458,2.22
1462370400,18.6,-27.4808,153.0389,8.13
1462374000,18.3,-27.4808,153.0389,8.13
1462377600,17.6,-27.4808,153.0389,8.13
1462381200,17.3,-27.4808,153.0389,8.13
1462384800,17.2,-27.4808,153.0389,8.13
1462388400,16.6,-27.4808,153.0389,8.13
1462392000,16.2,-27.4808,153.0389,8.13
1462395600,16.6,-27.4808,153.0389,8.13
1462399200,18.8,-27.4808,153.0389,8.13
1462402800,20.8,-27.4808,153.0389,8.13
1462406400,23.8,-27.4808,153.0389,8.13
1462410000,25.8,-27.4808,153.0389,8.13
1462413600,26.9,-27.4808,153.0389,8.13
1462417200,27.1,-27.4808,153.0389,8.13
1462420800,26.6,-27.4808,153.0389,8.13
1462424400,26.3,-27.4808,153.0389,8.13
1462428000,24.9,-27.4808,153.0389,8.13
1462431600,23.2,-27.4808,153.0389,8.13
1462435200,22.0,-27.4808,153.0389,8.13
1462438800,20.3,-27.4808,153.0389,8.13
1462442400,19.0,-27.4808,153.0389,8.13
1462446000,18.1,-27.4808,153.0389,8.13
1462449600,17.4,-27.4808,153.0389,8.13
1462453200,17.2,-27.4808,153.0389,8.13
1462370400,14.3,-42.8897,147.3278,50.5
1462374000,14.8,-42.8897,147.3278,50.5
1462377600,15.2,-42.8897,147.3278,50.5
1462381200,15.1,-42.8897,147.3278,50.5
1462384800,15.6,-42.8897,147.3278,50.5
1462388400,15.7,-42.8897,147.3278,50.5
1462392000,15.9,-42.8897,147.3278,50.5
1462395600,16.0,-42.8897,147.3278,50.5
1462399200,16.5,-42.8897,147.3278,50.5
1462402800,17.2,-42.8897,147.3278,50.5
1462406400,17.8,-42.8897,147.3278,50.5
1462410000,19.2,-42.8897,147.3278,50.5
1462413600,19.6,-42.8897,147.3278,50.5
1462417200,20.2,-42.8897,147.3278,50.5
1462420800,20.7,-42.8897,147.3278,50.5
1462424400,20.8,-42.8897,147.3278,50.5
1462428000,20.4,-42.8897,147.3278,50.5
1462431600,19.4,-42.8897,147.3278,50.5
1462435200,18.7,-42.8897,147.3278,50.5
1462438800,17.8,-42.8897,147.3278,50.5
1462442400,18.5,-42.8897,147.3278,50.5
1462446000,18.2,-42.8897,147.3278,50.5
1462449600,17.8,-42.8897,147.3278,50.5
1462453200,18.3,-42.8897,147.3278,50.5
1462464000,21.5,-23.4169,119.7989,524.0
1462467600,20.9,-23.4169,119.7989,524.0
1462471200,20.4,-23.4169,119.7989,524.0
1462474800,20.1,-23.4169,119.7989,524.0
1462478400,20.1,-23.4169,119.7989,524.0
1462482000,20.2,-23.4169,119.7989,524.0
1462485600,20.2,-23.4169,119.7989,524.0
1462489200,20.1,-23.4169,119.7989,524.0
1462492800,19.2,-23.4169,119.7989,524.0
1462496400,18.9,-23.4169,119.7989,524.0
1462500000,19.2,-23.4169,119.7989,524.0
1462503600,19.8,-23.4169,119.7989,524.0
1462507200,19.7,-23.4169,119.7989,524.0
1462510800,19.8,-23.4169,119.7989,524.0
1462514400,19.5,-23.4169,119.7989,524.0
1462518000,20.0,-23.4169,119.7989,524.0
1462521600,20.0,-23.4169,119.7989,524.0
1462525200,19.9,-23.4169,119.7989,524.0
1462528800,20.0,-23.4169,119.7989,524.0
1462532400,19.9,-23.4169,119.7989,524.0
1462536000,19.7,-23.4169,119.7989,524.0
1462539600,19.5,-23.4169,119.7989,524.0
1462543200,19.4,-23.4169,119.7989,524.0
1462546800,19.3,-23.4169,119.7989,524.0
1462464000,15.6,-31.9192,115.8728,24.9
1462467600,15.4,-31.9192,115.8728,24.9
1462471200,14.5,-31.9192,115.8728,24.9
1462474800,13.3,-31.9192,115.8728,24.9
1462478400,13.9,-31.9192,115.8728,24.9
1462482000,13.9,-31.9192,115.8728,24.9
1462485600,14.0,-31.9192,115.8728,24.9
1462489200,13.8,-31.9192,115.8728,24.9
1462492800,14.6,-31.9192,115.8728,24.9
1462496400,15.0,-31.9192,115.8728,24.9
1462500000,16.0,-31.9192,115.8728,24.9
1462503600,16.4,-31.9192,115.8728,24.9
1462507200,18.1,-31.9192,115.8728,24.9
1462510800,19.7,-31.9192,115.8728,24.9
1462514400,19.3,-31.9192,115.8728,24.9
1462518000,19.0,-31.9192,115.8728,24.9
1462521600,19.1,-31.9192,115.8728,24.9
1462525200,18.1,-31.9192,115.8728,24.9
1462528800,18.3,-31.9192,115.8728,24.9
1462532400,17.9,-31.9192,115.8728,24.9
1462536000,16.6,-31.9192,115.8728,24.9
1462539600,16.3,-31.9192,115.8728,24.9
1462543200,15.5,-31.9192,115.8728,24.9
1462546800,15.3,-31.9192,115.8728,24.9
1462456800,26.8,-12.4239,130.8925,30.4
1462460400,26.5,-12.4239,130.8925,30.4
1462464000,26.5,-12.4239,130.8925,30.4
1462467600,26.2,-12.4239,130.8925,30.4
1462471200,26.1,-12.4239,130.8925,30.4
1462474800,26.2,-12.4239,130.8925,30.4
1462478400,26.4,-12.4239,130.8925,30.4
1462482000,26.3,-12.4239,130.8925,30.4
1462485600,26.8,-12.4239,130.8925,30.4
1462489200,28.4,-12.4239,130.8925,30.4
1462492800,29.3,-12.4239,130.8925,30.4
1462496400,30.8,-12.4239,130.8925,30.4
1462500000,31.4,-12.4239,130.8925,30.4
1462503600,31.5,-12.4239,130.8925,30.4
1462507200,32.7,-12.4239,130.8925,30.4
1462510800,32.9,-12.4239,130.8925,30.4
1462514400,32.5,-12.4239,130.8925,30.4
1462518000,31.9,-12.4239,130.8925,30.4
1462521600,31.1,-12.4239,130.8925,30.4
1462525200,29.6,-12.4239,130.8925,30.4
1462528800,28.9,-12.4239,130.8925,30.4
1462532400,28.3,-12.4239,130.8925,30.4
1462536000,27.9,-12.4239,130.8925,30.4
1462539600,27.6,-12.4239,130.8925,30.4
1462543200,27.6,-12.4239,130.8925,30.4
1462456800,21.9,-23.7951,133.889,546.0
1462460400,21.8,-23.7951,133.889,546.0
1462464000,21.3,-23.7951,133.889,546.0
1462467600,20.7,-23.7951,133.889,546.0
1462471200,20.5,-23.7951,133.889,546.0
1462474800,20.0,-23.7951,133.889,546.0
1462478400,19.3,-23.7951,133.889,546.0
1462482000,19.3,-23.7951,133.889,546.0
1462485600,19.6,-23.7951,133.889,546.0
1462489200,20.2,-23.7951,133.889,546.0
1462492800,20.9,-23.7951,133.889,546.0
1462496400,21.9,-23.7951,133.889,546.0
1462500000,23.1,-23.7951,133.889,546.0
1462503600,23.9,-23.7951,133.889,546.0
1462507200,25.7,-23.7951,133.889,546.0
1462510800,26.9,-23.7951,133.889,546.0
1462514400,26.4,-23.7951,133.889,546.0
1462518000,27.0,-23.7951,133.889,546.0
1462521600,26.0,-23.7951,133.889,546.0
1462525200,24.9,-23.7951,133.889,546.0
1462528800,23.6,-23.7951,133.889,546.0
1462532400,23.6,-23.7951,133.889,546.0
1462536000,21.0,-23.7951,133.889,546.0
1462539600,20.4,-23.7951,133.889,546.0
1462543200,18.8,-23.7951,133.889,546.0
1462456800,24.8,-16.8736,145.7458,2.22
1462460400,24.6,-16.8736,145.7458,2.22
1462464000,24.7,-16.8736,145.7458,2.22
1462467600,23.5,-16.8736,145.7458,2.22
1462471200,24.2,-16.8736,145.7458,2.22
1462474800,23.5,-16.8736,145.7458,2.22
1462478400,23.5,-16.8736,145.7458,2.22
1462482000,24.1,-16.8736,145.7458,2.22
1462485600,26.2,-16.8736,145.7458,2.22
1462489200,27.4,-16.8736,145.7458,2.22
1462492800,27.6,-16.8736,145.7458,2.22
1462496400,29.5,-16.8736,145.7458,2.22
1462500000,28.6,-16.8736,145.7458,2.22
1462503600,29.3,-16.8736,145.7458,2.22
1462507200,29.9,-16.8736,145.7458,2.22
1462510800,29.9,-16.8736,145.7458,2.22
1462514400,28.9,-16.8736,145.7458,2.22
1462518000,28.3,-16.8736,145.7458,2.22
1462521600,26.2,-16.8736,145.7458,2.22
1462525200,26.0,-16.8736,145.7458,2.22
1462528800,25.7,-16.8736,145.7458,2.22
1462532400,25.3,-16.8736,145.7458,2.22
1462536000,25.4,-16.8736,145.7458,2.22
1462539600,25.4,-16.8736,145.7458,2.22
1462456800,17.1,-27.4808,153.0389,8.13
1462460400,18.0,-27.4808,153.0389,8.13
1462464000,17.8,-27.4808,153.0389,8.13
1462467600,17.4,-27.4808,153.0389,8.13
1462471200,17.0,-27.4808,153.0389,8.13
1462474800,16.7,-27.4808,153.0389,8.13
1462478400,16.6,-27.4808,153.0389,8.13
1462482000,17.1,-27.4808,153.0389,8.13
1462485600,19.0,-27.4808,153.0389,8.13
1462489200,21.7,-27.4808,153.0389,8.13
1462492800,24.3,-27.4808,153.0389,8.13
1462496400,25.9,-27.4808,153.0389,8.13
1462500000,26.6,-27.4808,153.0389,8.13
1462503600,27.6,-27.4808,153.0389,8.13
1462507200,26.5,-27.4808,153.0389,8.13
1462510800,26.3,-27.4808,153.0389,8.13
1462514400,24.9,-27.4808,153.0389,8.13
1462518000,23.5,-27.4808,153.0389,8.13
1462521600,22.4,-27.4808,153.0389,8.13
1462525200,21.6,-27.4808,153.0389,8.13
1462528800,20.3,-27.4808,153.0389,8.13
1462532400,19.1,-27.4808,153.0389,8.13
1462536000,18.2,-27.4808,153.0389,8.13
1462539600,18.4,-27.4808,153.0389,8.13
1462456800,18.5,-42.8897,147.3278,50.5
1462460400,16.0,-42.8897,147.3278,50.5
1462464000,14.6,-42.8897,147.3278,50.5
1462467600,14.3,-42.8897,147.3278,50.5
1462471200,14.9,-42.8897,147.3278,50.5
1462474800,13.9,-42.8897,147.3278,50.5
1462478400,13.9,-42.8897,147.3278,50.5
1462482000,13.5,-42.8897,147.3278,50.5
1462485600,13.5,-42.8897,147.3278,50.5
1462489200,14.5,-42.8897,147.3278,50.5
1462492800,15.5,-42.8897,147.3278,50.5
1462496400,16.5,-42.8897,147.3278,50.5
1462500000,17.4,-42.8897,147.3278,50.5
1462503600,18.0,-42.8897,147.3278,50.5
1462507200,18.7,-42.8897,147.3278,50.5
1462510800,17.2,-42.8897,147.3278,50.5
1462514400,16.0,-42.8897,147.3278,50.5
1462518000,15.6,-42.8897,147.3278,50.5
1462521600,15.0,-42.8897,147.3278,50.5
1462525200,14.3,-42.8897,147.3278,50.5
1462528800,13.4,-42.8897,147.3278,50.5
1462532400,12.7,-42.8897,147.3278,50.5
1462536000,12.5,-42.8897,147.3278,50.5
1462539600,11.7,-42.8897,147.3278,50.5
1462550400,19.3,-23.4169,119.7989,524.0
1462554000,19.3,-23.4169,119.7989,524.0
1462557600,19.1,-23.4169,119.7989,524.0
1462561200,18.9,-23.4169,119.7989,524.0
1462564800,19.0,-23.4169,119.7989,524.0
1462568400,19.3,-23.4169,119.7989,524.0
1462572000,19.0,-23.4169,119.7989,524.0
1462575600,19.2,-23.4169,119.7989,524.0
1462579200,20.1,-23.4169,119.7989,524.0
1462582800,21.5,-23.4169,119.7989,524.0
1462586400,22.3,-23.4169,119.7989,524.0
1462590000,23.3,-23.4169,119.7989,524.0
1462593600,24.0,-23.4169,119.7989,524.0
1462597200,24.1,-23.4169,119.7989,524.0
1462600800,24.2,-23.4169,119.7989,524.0
1462604400,24.5,-23.4169,119.7989,524.0
1462608000,23.8,-23.4169,119.7989,524.0
1462611600,22.3,-23.4169,119.7989,524.0
1462615200,20.7,-23.4169,119.7989,524.0
1462618800,19.7,-23.4169,119.7989,524.0
1462622400,18.1,-23.4169,119.7989,524.0
1462626000,16.8,-23.4169,119.7989,524.0
1462629600,16.5,-23.4169,119.7989,524.0
1462633200,15.5,-23.4169,119.7989,524.0
1462550400,15.0,-31.9192,115.8728,24.9
1462554000,14.2,-31.9192,115.8728,24.9
1462557600,15.3,-31.9192,115.8728,24.9
1462561200,14.2,-31.9192,115.8728,24.9
1462564800,13.9,-31.9192,115.8728,24.9
1462568400,13.2,-31.9192,115.8728,24.9
1462572000,12.6,-31.9192,115.8728,24.9
1462575600,12.9,-31.9192,115.8728,24.9
1462579200,13.4,-31.9192,115.8728,24.9
1462582800,14.8,-31.9192,115.8728,24.9
1462586400,16.2,-31.9192,115.8728,24.9
1462590000,17.4,-31.9192,115.8728,24.9
1462593600,16.8,-31.9192,115.8728,24.9
1462597200,17.4,-31.9192,115.8728,24.9
1462600800,18.2,-31.9192,115.8728,24.9
1462604400,17.1,-31.9192,115.8728,24.9
1462608000,17.5,-31.9192,115.8728,24.9
1462611600,16.1,-31.9192,115.8728,24.9
1462615200,15.3,-31.9192,115.8728,24.9
1462618800,14.6,-31.9192,115.8728,24.9
1462622400,13.9,-31.9192,115.8728,24.9
1462626000,13.1,-31.9192,115.8728,24.9
1462629600,12.4,-31.9192,115.8728,24.9
1462633200,11.4,-31.9192,115.8728,24.9
1462543200,27.3,-12.4239,130.8925,30.4
1462546800,26.9,-12.4239,130.8925,30.4
1462550400,26.8,-12.4239,130.8925,30.4
1462554000,26.7,-12.4239,130.8925,30.4
1462557600,26.3,-12.4239,130.8925,30.4
1462561200,26.0,-12.4239,130.8925,30.4
1462564800,25.9,-12.4239,130.8925,30.4
1462568400,25.9,-12.4239,130.8925,30.4
1462572000,26.8,-12.4239,130.8925,30.4
1462575600,28.8,-12.4239,130.8925,30.4
1462579200,29.9,-12.4239,130.8925,30.4
1462582800,31.1,-12.4239,130.8925,30.4
1462586400,31.6,-12.4239,130.8925,30.4
1462590000,32.0,-12.4239,130.8925,30.4
1462593600,32.3,-12.4239,130.8925,30.4
1462597200,31.4,-12.4239,130.8925,30.4
1462600800,30.7,-12.4239,130.8925,30.4
1462604400,30.3,-12.4239,130.8925,30.4
1462608000,27.4,-12.4239,130.8925,30.4
1462611600,27.0,-12.4239,130.8925,30.4
1462615200,27.1,-12.4239,130.8925,30.4
1462618800,27.6,-12.4239,130.8925,30.4
1462622400,26.8,-12.4239,130.8925,30.4
1462626000,27.1,-12.4239,130.8925,30.4
1462629600,26.7,-12.4239,130.8925,30.4
1462543200,18.4,-23.7951,133.889,546.0
1462546800,18.3,-23.7951,133.889,546.0
1462550400,17.9,-23.7951,133.889,546.0
1462554000,17.7,-23.7951,133.889,546.0
1462557600,17.4,-23.7951,133.889,546.0
1462561200,17.4,-23.7951,133.889,546.0
1462564800,17.2,-23.7951,133.889,546.0
1462568400,16.1,-23.7951,133.889,546.0
1462572000,15.8,-23.7951,133.889,546.0
1462575600,15.4,-23.7951,133.889,546.0
1462579200,15.4,-23.7951,133.889,546.0
1462582800,14.7,-23.7951,133.889,546.0
1462586400,15.3,-23.7951,133.889,546.0
1462590000,15.9,-23.7951,133.889,546.0
1462593600,16.0,-23.7951,133.889,546.0
1462597200,16.7,-23.7951,133.889,546.0
1462600800,16.6,-23.7951,133.889,546.0
1462604400,16.7,-23.7951,133.889,546.0
1462608000,17.3,-23.7951,133.889,546.0
1462611600,18.8,-23.7951,133.889,546.0
1462615200,19.5,-23.7951,133.889,546.0
1462618800,21.6,-23.7951,133.889,546.0
1462622400,22.2,-23.7951,133.889,546.0
1462626000,22.2,-23.7951,133.889,546.0
1462629600,22.2,-23.7951,133.889,546.0
1462543200,23.8,-16.8736,145.7458,2.22
1462546800,24.4,-16.8736,145.7458,2.22
1462550400,24.5,-16.8736,145.7458,2.22
1462554000,24.6,-16.8736,145.7458,2.22
1462557600,24.6,-16.8736,145.7458,2.22
1462561200,24.3,-16.8736,145.7458,2.22
1462564800,24.4,-16.8736,145.7458,2.22
1462568400,24.9,-16.8736,145.7458,2.22
1462572000,26.2,-16.8736,145.7458,2.22
1462575600,27.4,-16.8736,145.7458,2.22
1462579200,28.6,-16.8736,145.7458,2.22
1462582800,29.4,-16.8736,145.7458,2.22
1462586400,29.7,-16.8736,145.7458,2.22
1462590000,29.8,-16.8736,145.7458,2.22
1462593600,27.7,-16.8736,145.7458,2.22
1462597200,29.2,-16.8736,145.7458,2.22
1462600800,29.2,-16.8736,145.7458,2.22
1462604400,25.8,-16.8736,145.7458,2.22
1462608000,25.8,-16.8736,145.7458,2.22
1462611600,25.1,-16.8736,145.7458,2.22
1462615200,25.1,-16.8736,145.7458,2.22
1462618800,24.9,-16.8736,145.7458,2.22
1462622400,24.4,-16.8736,145.7458,2.22
1462626000,24.0,-16.8736,145.7458,2.22
1462543200,17.5,-27.4808,153.0389,8.13
1462546800,18.3,-27.4808,153.0389,8.13
1462550400,18.2,-27.4808,153.0389,8.13
1462554000,17.8,-27.4808,153.0389,8.13
1462557600,18.0,-27.4808,153.0389,8.13
1462561200,17.5,-27.4808,153.0389,8.13
1462564800,17.4,-27.4808,153.0389,8.13
1462568400,17.8,-27.4808,153.0389,8.13
